      56
       3      14       -11.39008867
       3      15       257.53572322
       3      16        -1.32000113
       3      17        -1.66616773
       3      18        -0.11780464
       3      19         0.00595701
       3      20         0.00026742
       3      21         2.33673310
       3      22        -5.42982919
       3      23         6.60101429
       3      24       -26.69355605
       3      25        -4.42365597
       3      26        -0.06754137
       3      27         0.00223768
       3      28         7.39557398
       3      29       -28.19362780
       3      30        17.10857247
       3      31       -12.89477800
       3      32       -13.90002456
       3      33        -0.38307485
       3      34        -0.00582621
       3      35         0.45645401
       3      36        -0.24062219
       3      37         1.31045670
       3      38        -3.43832467
       3      39        -0.95310301
       3      40         1.94295653
       3      41        -7.55016488
       3      42         4.61040800
       3      43        -0.06321648
       3      44        -3.95133719
       3      45        -0.10007429
       3      46         0.07235071
       3      47        -0.27899444
       3      48         0.43566232
       3      49        -1.80138495
       3      50         1.03687524
       3      51         0.15835628
       3      52        -0.80368451
       3      53         0.35786112
       3      54         0.02106547
       3      55         0.10011242
       3      56         0.06129109
       4       4      4520.05711761
       4       5        26.88341759
       4       6        12.44084634
       4       7         0.90111654
       4       8        -0.04663275
       4       9        -0.00213078
       4      10        -0.00009250
       4      11        -0.00000394
       4      12         0.37974881
       4      13         9.68737738
       4      14      -141.72428600
       4      15       -17.65356735
       4      16      -298.97847184
       4      17        -1.60446226
       4      18        -2.35308169
       4      19         0.18023246
       4      20         0.00976379
       4      21         0.03456210
       4      22        -4.05163762
       4      23         6.29321755
       4      24         9.99478674
       4      25        31.20741013
       4      26        -5.71721464
       4      27        -0.09633021
       4      28         0.18743625
       4      29       -12.81441140
       4      30        33.60480166
       4      31        25.65858185
       4      32        15.85474921
       4      33       -17.95550605
       4      34        -0.54388716
       4      35         0.01068566
       4      36        -0.79097406
       4      37         0.23216953
       4      38         1.98028064
       4      39         4.03888980
       4      40         0.05332166
       4      41        -3.36611564
       4      42         9.01239596
       4      43         6.90191295
       4      44         0.32443522
       4      45        -0.00273746
       4      46         0.17337055
       4      47        -0.07582590
       4      48         0.01237682
       4      49        -0.75472558
       4      50         2.15466761
       4      51         0.00461624
       4      52        -0.27432008
       4      53         0.96613799
       4      54         0.00067087
       4      55         0.00286045
       4      56         0.00180183
       5       5      5057.21142261
       5       6       -29.70196103
       5       7       -15.21680611
       5       8         1.19303408
       5       9         0.06612361
       5      10         0.00321028
       5      11         0.00014717
       5      12        -0.02663781
       5      13         0.75729082
       5      14        13.79246327
       5      15       161.70882221
       5      16       -24.07316283
       5      17       336.07079011
       5      18         1.84271947
       5      19        -3.10851290
       5      20        -0.25528865
       5      21         0.00023100
       5      22         0.06954996
       5      23        -5.73595895
       5      24        -6.85271065
       5      25        13.41482362
       5      26       -35.32267599
       5      27         7.00983584
       5      28        -0.00378800
       5      29         0.37600006
       5      30       -18.12921563
       5      31       -37.73065970
       5      32        34.26785535
       5      33       -18.80996540
       5      34        22.00392239
       5      35        -0.00017732
       5      36         0.02144427
       5      37        -1.11913111
       5      38        -0.19557125
       5      39         2.65441207
       5      40        -0.00122538
       5      41         0.10692878
       5      42        -4.76155066
       5      43       -10.13458352
       5      44         9.20796649
       5      45         0.00006151
       5      46        -0.00548984
       5      47         0.24523439
       5      48        -0.00029886
       5      49         0.02481649
       5      50        -1.06753350
       5      51        -0.00011582
       5      52         0.00925493
       5      53        -0.38800137
       5      54        -0.00001847
       5      55        -0.00006962
       5      56        -0.00004574
       6       6      5593.75264440
       6       7       -32.14767431
       6       8        17.98091446
       6       9         1.51031176
       6      10         0.08895050
       6      11         0.00456057
       6      12        -0.00119452
       6      13         0.05963480
       6      14        -1.19386236
       6      15        17.92567253
       6      16      -178.61318404
       6      17       -30.65029157
       6      18       370.13489750
       6      19        -2.03524014
       6      20        -3.92647257
       6      21         0.00004049
       6      22        -0.00050642
       6      23        -0.11064594
       6      24        -7.41293896
       6      25         7.19645816
       6      26        16.86135983
       6      27       -39.16922077
       6      28        -0.00006501
       6      29         0.00851786
       6      30        -0.59630240
       6      31       -23.41358577
       6      32        40.97963819
       6      33        42.93692040
       6      34       -21.79780198
       6      35        -0.00000146
       6      36         0.00039928
       6      37        -0.03402246
       6      38        -1.44546704
       6      39         0.13723122
       6      40        -0.00002668
       6      41         0.00275339
       6      42        -0.16952340
       6      43        -6.14859952
       6      44        11.02541505
       6      45         0.00000128
       6      46        -0.00013823
       6      47         0.00870392
       6      48        -0.00000700
       6      49         0.00067135
       6      50        -0.03933828
       6      51        -0.00000286
       6      52         0.00026013
       6      53        -0.01466902
       6      54        -0.00000051
       6      55        -0.00000165
       6      56        -0.00000115
       7       7      6129.67866127
       7       8        34.30228071
       7       9        20.73488553
       7      10         1.85125790
       7      11         0.11514620
       7      12        -0.00004735
       7      13         0.00293619
       7      14        -0.10341332
       7      15        -1.68335554
       7      16       -22.10136509
       7      17      -193.25493807
       7      18       -37.38639014
       7      19      -401.95265511
       7      20        -2.18215414
       7      21         0.00000215
       7      22        -0.00009926
       7      23         0.00085941
       7      24        -0.15744216
       7      25         9.08857148
       7      26         7.37144052
       7      27        20.33463364
       7      28        -0.00000071
       7      29         0.00016070
       7      30        -0.01483661
       7      31        -0.84585233
       7      32        28.68648072
       7      33        43.56585467
       7      34        51.66631188
       7      35         0.00000006
       7      36         0.00000365
       7      37        -0.00069644
       7      38        -0.04828025
       7      39         1.77115175
       7      40        -0.00000055
       7      41         0.00006583
       7      42        -0.00479237
       7      43        -0.24038856
       7      44         7.53224230
       7      45         0.00000002
       7      46        -0.00000316
       7      47         0.00024062
       7      48        -0.00000016
       7      49         0.00001725
       7      50        -0.00116820
       7      51        -0.00000007
       7      52         0.00000705
       7      53        -0.00045255
       7      54        -0.00000001
       7      55        -0.00000004
       7      56        -0.00000003
       8       8      6664.98733298
       8       9       -36.21956006
       8      10       -23.47957701
       8      11        -2.21449620
       8      12         0.00000180
       8      13        -0.00012597
       8      14         0.00551237
       8      15         0.15815425
       8      16        -2.22017007
       8      17        26.32509969
       8      18       206.12417693
       8      19       -44.28291617
       8      20       432.03129320
       8      21        -0.00000009
       8      22         0.00000571
       8      23        -0.00018585
       8      24        -0.00128536
       8      25        -0.20956205
       8      26       -10.76511725
       8      27        -7.40656574
       8      28        -0.00000001
       8      29        -0.00000191
       8      30         0.00030340
       8      31         0.02279161
       8      32        -1.12235683
       8      33       -33.95503282
       8      34       -45.61913566
       8      35         0.00000000
       8      36         0.00000016
       8      37         0.00000696
       8      38         0.00107134
       8      39        -0.06408876
       8      40         0.00000001
       8      41        -0.00000147
       8      42         0.00012404
       8      43         0.00735645
       8      44        -0.31886443
       8      45         0.00000000
       8      46         0.00000006
       8      47        -0.00000596
       8      48         0.00000000
       8      49        -0.00000043
       8      50         0.00003249
       8      51         0.00000000
       8      52        -0.00000019
       8      53         0.00001326
       8      54         0.00000000
       8      55         0.00000000
       8      56         0.00000000
       9       9      7199.67653373
       9      10       -37.93701880
       9      11       -26.21475642
       9      12         0.00000007
       9      13        -0.00000514
       9      14         0.00025332
       9      15         0.00903333
       9      16        -0.22392968
       9      17        -2.79976831
       9      18        30.59957132
       9      19      -217.54293169
       9      20       -51.34138176
       9      21         0.00000000
       9      22         0.00000027
       9      23        -0.00001147
       9      24        -0.00030375
       9      25         0.00177857
       9      26        -0.26671492
       9      27       -12.44362120
       9      28         0.00000000
       9      29         0.00000004
       9      30         0.00000389
       9      31         0.00049999
       9      32        -0.03241533
       9      33        -1.42400908
       9      34       -39.22252246
       9      35         0.00000000
       9      36         0.00000001
       9      37        -0.00000031
       9      38         0.00001158
       9      39        -0.00152581
       9      40         0.00000000
       9      41        -0.00000003
       9      42         0.00000297
       9      43         0.00020403
       9      44        -0.01045492
       9      45         0.00000000
       9      46         0.00000000
       9      47        -0.00000013
       9      48         0.00000000
       9      49        -0.00000001
       9      50         0.00000087
       9      51         0.00000000
       9      52        -0.00000001
       9      53         0.00000038
       9      54         0.00000000
       9      55         0.00000000
       9      56         0.00000000
      10      10      7733.74588239
      10      11       -39.47434829
      10      12         0.00000000
      10      13        -0.00000021
      10      14         0.00001098
      10      15         0.00044118
      10      16        -0.01359785
      10      17        -0.30078991
      10      18        -3.41843263
      10      19       -34.92636000
      10      20      -227.73677131
      10      21         0.00000000
      10      22         0.00000001
      10      23        -0.00000057
      10      24        -0.00001996
      10      25         0.00045600
      10      26         0.00233291
      10      27        -0.32867809
      10      28         0.00000000
      10      29         0.00000000
      10      30        -0.00000008
      10      31         0.00000686
      10      32        -0.00075690
      10      33        -0.04373781
      10      34        -1.74938374
      10      35         0.00000000
      10      36         0.00000000
      10      37        -0.00000003
      10      38        -0.00000054
      10      39        -0.00001769
      10      40         0.00000000
      10      41         0.00000000
      10      42         0.00000006
      10      43         0.00000520
      10      44        -0.00030828
      10      45         0.00000000
      10      46         0.00000000
      10      47         0.00000000
      10      48         0.00000000
      10      49         0.00000000
      10      50         0.00000002
      10      51         0.00000000
      10      52         0.00000000
      10      53         0.00000001
      10      54         0.00000000
      10      55         0.00000000
      10      56         0.00000000
      11      11      8267.23643700
      11      12         0.00000000
      11      13        -0.00000001
      11      14         0.00000047
      11      15         0.00002020
      11      16        -0.00070140
      11      17        -0.01929801
      11      18        -0.38876384
      11      19         4.07271239
      11      20       -39.30909791
      11      21         0.00000000
      11      22         0.00000000
      11      23        -0.00000003
      11      24        -0.00000105
      11      25         0.00003167
      11      26         0.00064519
      11      27         0.00293871
      11      28         0.00000000
      11      29         0.00000000
      11      30        -0.00000001
      11      31        -0.00000014
      11      32        -0.00001108
      11      33        -0.00108095
      11      34        -0.05679813
      11      35         0.00000000
      11      36         0.00000000
      11      37         0.00000000
      11      38        -0.00000005
      11      39         0.00000084
      11      40         0.00000000
      11      41         0.00000000
      11      42         0.00000000
      11      43         0.00000011
      11      44        -0.00000832
      11      45         0.00000000
      11      46         0.00000000
      11      47         0.00000000
      11      48         0.00000000
      11      49         0.00000000
      11      50         0.00000000
      11      51         0.00000000
      11      52         0.00000000
      11      53         0.00000000
      11      54         0.00000000
      11      55         0.00000000
      11      56         0.00000000
      12      12      4044.26994946
      12      13        13.14028891
      12      14        -6.16183890
      12      15        -0.34014128
      12      16         0.01366816
      12      17         0.00049925
      12      18         0.00001777
      12      19        -0.00000063
      12      20        -0.00000002
      12      21        -0.94776370
      12      22       206.81042926
      12      23        -1.11306097
      12      24        -0.75227941
      12      25         0.04291999
      12      26         0.00182294
      12      27         0.00007053
      12      28        -0.00065447
      12      29        -7.16234802
      12      30        -0.93164118
      12      31         0.00095081
      12      32        -0.00096469
      12      33        -0.00005351
      12      34        -0.00000230
      12      35        -0.18589416
      12      36        25.75361576
      12      37         3.06864736
      12      38         0.03478502
      12      39         0.00105094
      12      40         0.17485986
      12      41         5.83741978
      12      42         5.24253321
      12      43         0.11071347
      12      44        -0.00134098
      12      45         0.03077251
      12      46        -3.85100195
      12      47        -0.82211580
      12      48         0.09580072
      12      49        -0.28752334
      12      50         2.14662881
      12      51        -0.00919056
      12      52         0.10344060
      12      53        -0.17735749
      12      54        -0.00260203
      12      55         0.03311920
      12      56         0.00590005
      13      13      4580.06916048
      13      14        18.26249307
      13      15        10.65553573
      13      16        -0.68072469
      13      17        -0.03064005
      13      18        -0.00122814
      13      19         0.00004729
      13      20         0.00000180
      13      21      -117.85741422
      13      22         7.04444781
      13      23       294.02154437
      13      24         1.85134508
      13      25        -1.50259743
      13      26        -0.09612357
      13      27        -0.00448172
      13      28         6.66059044
      13      29        -1.64339716
      13      30       -10.28865757
      13      31         1.61682681
      13      32         0.00168596
      13      33         0.00215602
      13      34         0.00013145
      13      35        -6.96614138
      13      36         5.51289073
      13      37        36.88165780
      13      38        -5.32104834
      13      39         0.07018298
      13      40       -19.16786839
      13      41         7.97487995
      13      42         8.88191314
      13      43        -9.08581986
      13      44         0.22230057
      13      45         0.59715129
      13      46        -1.35447146
      13      47        -5.54722458
      13      48        -7.45513628
      13      49         3.11047199
      13      50        -0.17101731
      13      51         0.65448076
      13      52        -0.25269258
      13      53         0.12715617
      13      54        -0.35511044
      13      55        -2.02428223
      13      56        -0.41808720
      14      14      5115.26128528
      14      15       -21.97365784
      14      16        15.04492944
      14      17         1.07702090
      14      18         0.05320455
      14      19        -0.00230754
      14      20        -0.00009515
      14      21         7.54102067
      14      22      -164.79472718
      14      23        15.25052134
      14      24      -362.00908898
      14      25         2.50970458
      14      26         2.37268366
      14      27         0.16675438
      14      28        -1.49441064
      14      29         9.23647930
      14      30        -3.30227400
      14      31        12.79738602
      14      32         2.29103490
      14      33        -0.00232225
      14      34        -0.00373238
      14      35         3.98643356
      14      36        -9.35529347
      14      37        11.25589139
      14      38       -45.73730372
      14      39        -7.53356925
      14      40         6.88166984
      14      41       -26.40889961
      14      42        15.82889206
      14      43       -11.64880265
      14      44       -12.85702793
      14      45        -0.96745332
      14      46         0.73757117
      14      47        -2.74856788
      14      48         2.60145305
      14      49       -10.28762861
      14      50         6.14429097
      14      51        -0.21275451
      14      52         0.90489239
      14      53        -0.49772875
      14      54         0.21689884
      14      55         0.74773582
      14      56         0.07185868
      15      15      5649.84426006
      15      16        24.91836208
      15      17        19.39143238
      15      18         1.52413068
      15      19        -0.08147794
      15      20        -0.00378450
      15      21        -0.54359564
      15      22       -13.15324923
      15      23       199.51367109
      15      24        23.67237827
      15      25       420.22949318
      15      26         3.09961627
      15      27         3.35100951
      15      28        -0.01754554
      15      29         2.59179289
      15      30       -11.08711104
      15      31        -4.97742797
      15      32       -15.00507445
      15      33         2.96352285
      15      34        -0.00279477
      15      35         0.05807325
      15      36        -6.91214014
      15      37        10.84716783
      15      38        17.04349926
      15      39        53.47030406
      15      40         0.17489454
      15      41       -11.92391282
      15      42        31.48502626
      15      43        23.73737166
      15      44        14.34474364
      15      45        -0.02289849
      15      46         1.67644372
      15      47        -0.77181814
      15      48         0.07116020
      15      49        -4.50697212
      15      50        12.28549061
      15      51        -0.00588846
      15      52         0.36858675
      15      53        -1.08282797
      15      54         0.00672415
      15      55         0.02029065
      15      56         0.00270098
      16      16      6183.81600275
      16      17       -27.35064970
      16      18       -23.71080609
      16      19         2.01755208
      16      20         0.11552134
      16      21         0.03774848
      16      22        -1.08412271
      16      23       -18.73172105
      16      24      -227.68549213
      16      25        32.31196702
      16      26      -472.32642671
      16      27        -3.62387560
      16      28        -0.00038194
      16      29        -0.03537160
      16      30         3.67015865
      16      31        12.54098623
      16      32        -6.66900408
      16      33        17.03229417
      16      34        -3.63668003
      16      35         0.00044461
      16      36         0.11687519
      16      37        -9.78575866
      16      38       -11.81679673
      16      39        22.87611133
      16      40        -0.00355406
      16      41         0.35083675
      16      42       -16.86931018
      16      43       -35.35955891
      16      44        31.70080095
      16      45         0.00039093
      16      46        -0.04595079
      16      47         2.37192769
      16      48        -0.00162807
      16      49         0.14270313
      16      50        -6.37539637
      16      51         0.00013724
      16      52        -0.01180801
      16      53         0.52137967
      16      54        -0.00017959
      16      55        -0.00045755
      16      56        -0.00008795
      17      17      6717.17441275
      17      18       -29.40293922
      17      19        28.00893018
      17      20         2.55369320
      17      21         0.00168843
      17      22        -0.08451010
      17      23         1.70925437
      17      24       -24.35113411
      17      25       251.53040119
      17      26        41.17126351
      17      27      -520.15961014
      17      28        -0.00003506
      17      29         0.00084862
      17      30         0.05637411
      17      31         4.74437030
      17      32       -13.72769376
      17      33        -8.37714938
      17      34        18.93991593
      17      35         0.00007120
      17      36        -0.00097710
      17      37        -0.18595597
      17      38       -12.64693898
      17      39        12.41582583
      17      40        -0.00006180
      17      41         0.00799153
      17      42        -0.55638861
      17      43       -21.78634704
      17      44        38.41467932
      17      45         0.00000376
      17      46        -0.00088010
      17      47         0.07289932
      17      48        -0.00003521
      17      49         0.00365831
      17      50        -0.22624237
      17      51         0.00000306
      17      52        -0.00030835
      17      53         0.01871955
      17      54        -0.00000476
      17      55        -0.00000964
      17      56        -0.00000281
      18      18      7249.91737066
      18      19        31.15512710
      18      20        32.28846485
      18      21         0.00006686
      18      22        -0.00415029
      18      23         0.14655254
      18      24         2.41026876
      18      25        30.03098754
      18      26       272.19807955
      18      27        50.25227181
      18      28        -0.00000171
      18      29         0.00008602
      18      30        -0.00146032
      18      31         0.08036122
      18      32        -5.81826347
      18      33       -14.71480842
      18      34       -10.10201300
      18      35         0.00000375
      18      36        -0.00017457
      18      37         0.00166245
      18      38        -0.26463340
      18      39        15.50590668
      18      40        -0.00000071
      18      41         0.00015274
      18      42        -0.01391935
      18      43        -0.78922480
      18      44        26.69266484
      18      45        -0.00000010
      18      46        -0.00000935
      18      47         0.00153477
      18      48        -0.00000072
      18      49         0.00008687
      18      50        -0.00636757
      18      51         0.00000007
      18      52        -0.00000754
      18      53         0.00053665
      18      54        -0.00000013
      18      55        -0.00000019
      18      56        -0.00000009
      19      19      7782.04273881
      19      20       -32.66005468
      19      21        -0.00000255
      19      22         0.00017785
      19      23        -0.00779178
      19      24        -0.22413299
      19      25         3.17916849
      19      26       -35.77883802
      19      27      -290.37761826
      19      28         0.00000007
      19      29        -0.00000453
      19      30         0.00016121
      19      31         0.00221592
      19      32         0.10715551
      19      33         6.89328727
      19      34        15.54310017
      19      35        -0.00000016
      19      36         0.00000996
      19      37        -0.00032690
      19      38        -0.00249317
      19      39        -0.35227757
      19      40        -0.00000001
      19      41        -0.00000192
      19      42         0.00028833
      19      43         0.02138180
      19      44        -1.04720481
      19      45         0.00000001
      19      46        -0.00000026
      19      47        -0.00001778
      19      48         0.00000001
      19      49        -0.00000192
      19      50         0.00016370
      19      51         0.00000000
      19      52         0.00000018
      19      53        -0.00001420
      19      54         0.00000000
      19      55         0.00000000
      19      56         0.00000000
      20      20      8313.54840769
      20      21        -0.00000010
      20      22         0.00000725
      20      23        -0.00035765
      20      24        -0.01276881
      20      25         0.31735454
      20      26         4.00947573
      20      27       -41.59835646
      20      28         0.00000000
      20      29        -0.00000020
      20      30         0.00000911
      20      31         0.00026370
      20      32        -0.00311264
      20      33         0.13662201
      20      34         7.97011360
      20      35        -0.00000001
      20      36         0.00000046
      20      37        -0.00002001
      20      38        -0.00053433
      20      39         0.00345966
      20      40         0.00000000
      20      41         0.00000003
      20      42         0.00000390
      20      43         0.00047510
      20      44        -0.03040916
      20      45         0.00000000
      20      46        -0.00000003
      20      47         0.00000052
      20      48         0.00000000
      20      49        -0.00000004
      20      50         0.00000388
      20      51         0.00000000
      20      52         0.00000000
      20      53        -0.00000035
      20      54         0.00000000
      20      55         0.00000000
      20      56         0.00000000
      21      21      5176.37255564
      21      22        12.37991529
      21      23        -8.39111696
      21      24        -0.47936245
      21      25         0.01950488
      21      26         0.00071677
      21      27         0.00002559
      21      28        -0.01604599
      21      29         0.84967853
      21      30        -0.15015357
      21      31        -0.00591883
      21      32         0.00020232
      21      33         0.00000678
      21      34         0.00000023
      21      35         1.15213625
      21      36      -251.34230011
      21      37         1.69391397
      21      38         0.92769497
      21      39        -0.05260531
      21      40        -0.00476725
      21      41        10.68870702
      21      42         1.31427901
      21      43        -0.00414031
      21      44         0.00152338
      21      45        -0.26200500
      21      46        37.46226047
      21      47         4.33405886
      21      48        -0.17179761
      21      49        -4.09638249
      21      50        -4.70023244
      21      51        -0.00085746
      21      52         0.06292676
      21      53         0.00595510
      21      54         0.04671064
      21      55        -0.11427001
      21      56         0.01180679
      22      22      5708.96821723
      22      23        17.08710133
      22      24        14.50856001
      22      25        -0.95928841
      22      26        -0.04372267
      22      27        -0.00176322
      22      28         0.55939824
      22      29        -0.15185762
      22      30         1.19066395
      22      31         0.25994831
      22      32        -0.01185417
      22      33        -0.00045379
      22      34        -0.00001669
      22      35       143.36703500
      22      36        -8.07464571
      22      37      -357.30348737
      22      38        -2.84058376
      22      39         1.85304603
      22      40        -9.45128429
      22      41         2.34358468
      22      42        15.34729834
      22      43        -2.28118479
      22      44        -0.00796835
      22      45       -10.95994909
      22      46         7.83334212
      22      47        53.64061392
      22      48        17.42556886
      22      49        -7.12189268
      22      50        -6.35071223
      22      51         0.01991992
      22      52         0.01227751
      22      53         0.08995205
      22      54         1.41050050
      22      55         8.09078401
      22      56        -0.50470560
      23      23      6240.95631066
      23      24       -20.41156345
      23      25        20.48228172
      23      26         1.51766062
      23      27         0.07591888
      23      28        -0.15871123
      23      29         0.77966755
      23      30        -0.28829020
      23      31        -1.44478910
      23      32         0.36744384
      23      33         0.01876933
      23      34         0.00078838
      23      35        -8.81946932
      23      36       200.49485235
      23      37       -17.55943692
      23      38       439.88867101
      23      39        -3.88484079
      23      40         2.12715560
      23      41       -13.10112077
      23      42         4.71552514
      23      43       -19.08109139
      23      44        -3.23285817
      23      45         5.70724491
      23      46       -14.78507880
      23      47        15.99255078
      23      48        -6.20790298
      23      49        24.01933473
      23      50       -14.11985444
      23      51         0.01002963
      23      52         0.02931483
      23      53         0.02551085
      23      54        -1.49276170
      23      55        -3.08101801
      23      56         0.34987951
      24      24      6772.33477231
      24      25        22.97312682
      24      26        26.39591972
      24      27         2.14756045
      24      28        -0.00653826
      24      29         0.27472089
      24      30        -0.94083797
      24      31        -0.42534898
      24      32         1.65269358
      24      33         0.47413561
      24      34         0.02658113
      24      35         0.67437051
      24      36        15.38772997
      24      37      -242.77384204
      24      38       -27.30455599
      24      39      -510.59350191
      24      40         0.02245877
      24      41        -3.68946571
      24      42        15.71939530
      24      43         7.11126327
      24      44        22.36319587
      24      45         0.07958194
      24      46        -9.89631824
      24      47        17.22863401
      24      48        -0.16067634
      24      49        10.75614583
      24      50       -28.64996235
      24      51         0.00023533
      24      52        -0.01737950
      24      53        -0.03731011
      24      54        -0.03657664
      24      55        -0.08169611
      24      56         0.00733473
      25      25      7303.10152031
      25      26       -25.01764131
      25      27       -32.27093287
      25      28         0.00022811
      25      29        -0.01309353
      25      30         0.38826473
      25      31         1.07010514
      25      32        -0.56303933
      25      33        -1.83026317
      25      34        -0.58040834
      25      35        -0.04633245
      25      36         1.34505180
      25      37        21.92032346
      25      38       277.09952659
      25      39       -37.31235415
      25      40         0.00068752
      25      41         0.04532367
      25      42        -5.22494717
      25      43       -17.77278711
      25      44         9.53101115
      25      45         0.00083511
      25      46         0.16021592
      25      47       -14.01118230
      25      48         0.00337418
      25      49        -0.32228965
      25      50        15.21675284
      25      51        -0.00000394
      25      52         0.00047227
      25      53        -0.02458914
      25      54         0.00067658
      25      55         0.00177741
      25      56        -0.00008876
      26      26      7833.25445424
      26      27       -26.67400809
      26      28         0.00000773
      26      29        -0.00051158
      26      30         0.02072970
      26      31         0.50092349
      26      32        -1.17815414
      26      33        -0.70136665
      26      34        -1.98571440
      26      35        -0.00206671
      26      36         0.10372965
      26      37        -2.12082934
      26      38        28.50459327
      26      39      -306.17100803
      26      40         0.00005599
      26      41        -0.00153012
      26      42        -0.07230975
      26      43        -6.75475398
      26      44        19.44545649
      26      45         0.00011023
      26      46        -0.00184365
      26      47        -0.25499853
      26      48         0.00006294
      26      49        -0.00758555
      26      50         0.51107550
      26      51        -0.00000004
      26      52         0.00000887
      26      53        -0.00074928
      26      54         0.00000895
      26      55         0.00003526
      26      56         0.00000083
      27      27      8362.79145494
      27      28         0.00000026
      27      29        -0.00001902
      27      30         0.00088872
      27      31         0.02935462
      27      32        -0.61310365
      27      33        -1.27053752
      27      34        -0.84033644
      27      35        -0.00008173
      27      36         0.00508017
      27      37        -0.17988552
      27      38        -2.99091081
      27      39       -35.16335326
      27      40         0.00000266
      27      41        -0.00013741
      27      42         0.00263756
      27      43        -0.10318258
      27      44         8.28434624
      27      45         0.00000569
      27      46        -0.00027032
      27      47         0.00315173
      27      48         0.00000092
      27      49        -0.00015547
      27      50         0.01320958
      27      51         0.00000000
      27      52         0.00000009
      27      53        -0.00001546
      27      54        -0.00000003
      27      55         0.00000060
      27      56         0.00000012
      28      28      5599.31164592
      28      29        39.43531945
      28      30       -11.57387505
      28      31        -0.59975119
      28      32         0.02352460
      28      33         0.00084917
      28      34         0.00003003
      28      35        -0.00369088
      28      36        -0.09428354
      28      37         0.01729775
      28      38         0.00163778
      28      39        -0.00007796
      28      40         0.58954635
      28      41      -141.16914442
      28      42         1.29432657
      28      43         0.54516314
      28      44        -0.03060370
      28      45        -0.00128414
      28      46         0.26710098
      28      47         0.05247389
      28      48         0.09277577
      28      49       -15.17354128
      28      50        -1.95671531
      28      51        -0.32434915
      28      52       -12.08365586
      28      53        -9.82379894
      28      54        -0.00016422
      28      55         0.01009500
      28      56        -0.12712922
      29      29      6129.91858138
      29      30        55.13205232
      29      31        20.01938992
      29      32        -1.20042467
      29      33        -0.05273914
      29      34        -0.00208905
      29      35         0.44015888
      29      36         0.02259176
      29      37        -0.13365549
      29      38        -0.02983661
      29      39         0.00327486
      29      40        85.97494065
      29      41        -4.00223754
      29      42      -200.67165720
      29      43        -2.18784559
      29      44         1.08902047
      29      45        -0.12128756
      29      46         0.08705123
      29      47         0.38446154
      29      48         5.56174542
      29      49        -3.46253513
      29      50       -21.75181225
      29      51        36.74238953
      29      52       -15.00113550
      29      53       -18.26901786
      29      54         0.03453518
      29      55         0.98021391
      29      56         9.68535927
